"","GISJOIN","STATE","COUNTY","state_county","YEAR","Mexican","Puerto Rican","Cuban","Guatemalan","Colombian","Ecuadorian","total_pop","total_his"
"1271","G1700310838700","Illinois","Cook County","17031",2010,45,19,3,5,1,4,4484,84
"1272","G1700310838800","Illinois","Cook County","17031",2010,1230,64,0,1,2,2,3233,1331
"1273","G1700310839000","Illinois","Cook County","17031",2010,242,51,26,10,19,3,7311,450
"1274","G1700310839100","Illinois","Cook County","17031",2010,206,45,19,5,19,2,4350,379
"1275","G1700310839200","Illinois","Cook County","17031",2010,44,15,3,0,1,3,2545,77
"1276","G1700310839500","Illinois","Cook County","17031",2010,13,6,1,0,0,0,1545,23
"1277","G1700310839600","Illinois","Cook County","17031",2010,38,14,1,1,0,0,1952,64
"1278","G1700310839700","Illinois","Cook County","17031",2010,1525,131,10,10,6,12,4326,1778
"1279","G1700310839800","Illinois","Cook County","17031",2010,491,53,1,21,1,3,2730,611
"1280","G1700310839900","Illinois","Cook County","17031",2010,970,90,14,8,4,9,4080,1159
"1281","G1700310840000","Illinois","Cook County","17031",2010,493,53,5,10,1,1,2695,586
"1282","G1700310840100","Illinois","Cook County","17031",2010,329,28,0,1,0,0,2935,371
"1283","G1700310840200","Illinois","Cook County","17031",2010,412,44,0,0,0,4,2338,491
"1284","G1700310840300","Illinois","Cook County","17031",2010,2286,101,4,12,9,4,3950,2495
"1285","G1700310840400","Illinois","Cook County","17031",2010,1454,68,7,4,9,5,3326,1615
"1286","G1700310840700","Illinois","Cook County","17031",2010,3417,106,10,20,4,11,4249,3687
"1287","G1700310840800","Illinois","Cook County","17031",2010,3489,44,2,5,1,0,3716,3638
"1288","G1700310841000","Illinois","Cook County","17031",2010,29,1,0,0,4,0,849,39
"1289","G1700310841100","Illinois","Cook County","17031",2010,111,5,3,1,2,0,7254,138
"1290","G1700310841200","Illinois","Cook County","17031",2010,4177,148,5,18,10,21,5262,4501
"1291","G1700310841300","Illinois","Cook County","17031",2010,3372,107,11,24,11,89,4463,3732
"1292","G1700310841400","Illinois","Cook County","17031",2010,43,20,1,3,0,4,1559,77
"1293","G1700310841500","Illinois","Cook County","17031",2010,32,47,0,0,0,0,2962,81
"1294","G1700310841600","Illinois","Cook County","17031",2010,42,12,0,0,0,1,1166,63
"1295","G1700310841700","Illinois","Cook County","17031",2010,438,60,8,3,1,0,1442,546
"1296","G1700310841800","Illinois","Cook County","17031",2010,12,10,1,8,0,5,2505,40
"1297","G1700310841900","Illinois","Cook County","17031",2010,298,71,13,11,22,15,4865,493
"1298","G1700310842000","Illinois","Cook County","17031",2010,76,17,4,0,5,5,2744,137
"1299","G1700310842100","Illinois","Cook County","17031",2010,1437,802,30,62,2,37,6731,2562
"1300","G1700310842200","Illinois","Cook County","17031",2010,67,20,10,6,6,1,2603,135
"1301","G1700310842300","Illinois","Cook County","17031",2010,191,66,18,4,4,27,3244,349
"1302","G1700310842400","Illinois","Cook County","17031",2010,26,9,2,1,0,0,3304,40
"1303","G1700310842500","Illinois","Cook County","17031",2010,9,10,0,0,0,0,2451,20
"1304","G1700310842600","Illinois","Cook County","17031",2010,1332,100,2,12,2,10,4133,1524
"1305","G1700310842800","Illinois","Cook County","17031",2010,6200,114,6,48,10,14,7498,6699
"1306","G1700310842900","Illinois","Cook County","17031",2010,113,20,4,4,2,4,2341,152
"1307","G1700310843000","Illinois","Cook County","17031",2010,20,17,1,0,0,0,2378,43
"1308","G1700310843100","Illinois","Cook County","17031",2010,41,8,0,0,3,0,1892,57
"1309","G1700310843200","Illinois","Cook County","17031",2010,2173,49,1,16,3,19,2780,2352
"1310","G1700310843300","Illinois","Cook County","17031",2010,339,23,0,0,0,6,1228,401
"1311","G1700310843400","Illinois","Cook County","17031",2010,117,4,0,7,0,0,1451,130
"1312","G1700310843500","Illinois","Cook County","17031",2010,1230,95,9,12,1,2,11309,2205
"1313","G1700310843600","Illinois","Cook County","17031",2010,28,8,3,0,1,0,2807,47
"1314","G1700310843700","Illinois","Cook County","17031",2010,340,95,21,10,15,8,2117,516
"1315","G1700310843800","Illinois","Cook County","17031",2010,309,38,1,0,0,0,2110,380
"1316","G1700310843900","Illinois","Cook County","17031",2010,26,8,1,2,1,2,3533,63
"1317","G1700310980000","Illinois","Cook County","17031",2010,0,0,0,0,0,0,0,0
"1318","G1700310980100","Illinois","Cook County","17031",2010,0,0,0,0,0,0,0,0
"1319","G1700310990000","Illinois","Cook County","17031",2010,0,0,0,0,0,0,0,0
"1320","G1700430840000","Illinois","DuPage County","17043",2010,1534,48,11,121,12,4,2999,1778
"1321","G1700430840101","Illinois","DuPage County","17043",2010,1800,112,12,45,13,5,5870,2074
"1322","G1700430840102","Illinois","DuPage County","17043",2010,711,73,16,53,7,11,4639,941
"1323","G1700430840103","Illinois","DuPage County","17043",2010,668,74,19,12,11,21,6446,852
"1324","G1700430840104","Illinois","DuPage County","17043",2010,3409,82,34,102,12,25,6327,3787
"1325","G1700430840201","Illinois","DuPage County","17043",2010,342,67,16,2,3,11,5836,468
"1326","G1700430840202","Illinois","DuPage County","17043",2010,435,56,30,18,5,4,5260,595
"1327","G1700430840303","Illinois","DuPage County","17043",2010,1208,35,10,19,8,3,3719,1361
"1328","G1700430840304","Illinois","DuPage County","17043",2010,293,29,26,19,3,0,3777,391
"1329","G1700430840600","Illinois","DuPage County","17043",2010,257,56,10,23,3,4,4813,379
"1330","G1700430840703","Illinois","DuPage County","17043",2010,962,80,12,64,8,6,3898,1249
"1331","G1700430840704","Illinois","DuPage County","17043",2010,889,44,7,518,3,0,3258,1544
"1332","G1700430840705","Illinois","DuPage County","17043",2010,407,57,35,72,9,16,3837,626
"1333","G1700430840706","Illinois","DuPage County","17043",2010,242,43,25,30,2,0,3307,374
"1334","G1700430840801","Illinois","DuPage County","17043",2010,1035,65,3,30,8,6,2382,1208
"1335","G1700430840802","Illinois","DuPage County","17043",2010,2048,147,15,251,13,12,5848,2620
"1336","G1700430840901","Illinois","DuPage County","17043",2010,335,65,9,21,19,2,3532,503
"1337","G1700430840904","Illinois","DuPage County","17043",2010,1235,59,7,47,14,13,4251,1497
"1338","G1700430840906","Illinois","DuPage County","17043",2010,652,37,10,13,10,6,2928,758
"1339","G1700430840907","Illinois","DuPage County","17043",2010,622,48,11,48,7,26,4835,842
"1340","G1700430840908","Illinois","DuPage County","17043",2010,1021,56,6,42,21,8,4381,1240
"1341","G1700430840910","Illinois","DuPage County","17043",2010,1576,53,12,70,10,2,5217,1849
"1342","G1700430840911","Illinois","DuPage County","17043",2010,642,35,7,22,8,6,3115,789
"1343","G1700430841002","Illinois","DuPage County","17043",2010,104,24,19,2,1,1,3207,159
"1344","G1700430841003","Illinois","DuPage County","17043",2010,208,25,27,6,10,5,3432,307
"1345","G1700430841004","Illinois","DuPage County","17043",2010,182,26,3,6,8,0,3355,261
"1346","G1700430841102","Illinois","DuPage County","17043",2010,737,82,29,10,15,23,5936,955
"1347","G1700430841103","Illinois","DuPage County","17043",2010,261,43,8,15,7,13,3906,377
"1348","G1700430841104","Illinois","DuPage County","17043",2010,209,33,16,2,14,8,4469,305
"1349","G1700430841108","Illinois","DuPage County","17043",2010,972,75,2,37,14,4,4429,1160
"1350","G1700430841109","Illinois","DuPage County","17043",2010,513,41,18,18,10,8,3980,671
"1351","G1700430841110","Illinois","DuPage County","17043",2010,149,24,3,12,10,7,3517,221
"1352","G1700430841111","Illinois","DuPage County","17043",2010,128,29,9,6,9,10,3636,225
"1353","G1700430841112","Illinois","DuPage County","17043",2010,154,42,13,5,10,7,3124,260
"1354","G1700430841113","Illinois","DuPage County","17043",2010,438,35,3,13,5,5,3760,545
"1355","G1700430841114","Illinois","DuPage County","17043",2010,237,43,13,8,14,4,4196,368
"1356","G1700430841204","Illinois","DuPage County","17043",2010,1292,111,16,31,6,7,6193,1572
"1357","G1700430841205","Illinois","DuPage County","17043",2010,452,38,9,22,11,4,4776,580
"1358","G1700430841206","Illinois","DuPage County","17043",2010,736,38,22,8,0,0,5345,845
"1359","G1700430841207","Illinois","DuPage County","17043",2010,1062,51,4,38,8,8,3068,1235
"1360","G1700430841208","Illinois","DuPage County","17043",2010,1114,62,21,38,18,25,5234,1371
"1361","G1700430841209","Illinois","DuPage County","17043",2010,228,58,2,2,8,6,3945,336
"1362","G1700430841210","Illinois","DuPage County","17043",2010,575,64,15,20,9,1,4132,737
"1363","G1700430841307","Illinois","DuPage County","17043",2010,340,57,22,10,15,3,6172,502
"1364","G1700430841308","Illinois","DuPage County","17043",2010,124,44,15,1,5,1,4318,211
"1365","G1700430841310","Illinois","DuPage County","17043",2010,93,17,18,10,6,6,3683,163
"1366","G1700430841312","Illinois","DuPage County","17043",2010,1692,28,5,5,0,10,3931,1866
"1367","G1700430841313","Illinois","DuPage County","17043",2010,213,7,1,5,3,3,2789,252
"1368","G1700430841314","Illinois","DuPage County","17043",2010,387,53,20,27,7,11,6549,561
"1369","G1700430841315","Illinois","DuPage County","17043",2010,573,61,11,21,11,2,3405,716
"1370","G1700430841316","Illinois","DuPage County","17043",2010,138,36,6,22,7,0,3663,249
"1371","G1700430841318","Illinois","DuPage County","17043",2010,402,29,14,7,10,3,2884,494
"1372","G1700430841320","Illinois","DuPage County","17043",2010,493,27,4,18,14,2,2704,595
"1373","G1700430841321","Illinois","DuPage County","17043",2010,106,38,1,5,13,4,2510,188
"1374","G1700430841322","Illinois","DuPage County","17043",2010,525,69,6,21,33,15,4478,724
"1375","G1700430841323","Illinois","DuPage County","17043",2010,215,33,1,0,10,2,3032,296
"1376","G1700430841324","Illinois","DuPage County","17043",2010,187,28,11,10,2,2,2839,259
"1377","G1700430841325","Illinois","DuPage County","17043",2010,394,83,13,21,9,1,5831,570
"1378","G1700430841326","Illinois","DuPage County","17043",2010,149,36,3,2,6,1,3351,217
"1379","G1700430841327","Illinois","DuPage County","17043",2010,186,19,9,0,8,0,4443,241
"1380","G1700430841401","Illinois","DuPage County","17043",2010,2426,36,1,8,6,7,6649,2552
"1381","G1700430841403","Illinois","DuPage County","17043",2010,217,10,5,1,1,0,3943,279
"1382","G1700430841404","Illinois","DuPage County","17043",2010,120,14,19,5,10,2,3192,191
"1383","G1700430841501","Illinois","DuPage County","17043",2010,3305,56,124,7,0,7,6023,3615
"1384","G1700430841503","Illinois","DuPage County","17043",2010,3051,17,8,3,1,0,3923,3172
"1385","G1700430841504","Illinois","DuPage County","17043",2010,1684,20,16,12,0,2,3294,1795
"1386","G1700430841603","Illinois","DuPage County","17043",2010,1432,25,11,6,3,0,4530,1576
"1387","G1700430841604","Illinois","DuPage County","17043",2010,978,32,4,8,12,1,4055,1082
"1388","G1700430841605","Illinois","DuPage County","17043",2010,1133,21,11,1,7,3,3818,1231
"1389","G1700430841606","Illinois","DuPage County","17043",2010,84,13,1,2,0,0,2061,124
"1390","G1700430841607","Illinois","DuPage County","17043",2010,905,32,2,4,5,4,4751,1021
"1391","G1700430841703","Illinois","DuPage County","17043",2010,1460,121,22,39,19,16,7157,1759
"1392","G1700430841704","Illinois","DuPage County","17043",2010,245,33,18,7,5,7,4600,344
"1393","G1700430841705","Illinois","DuPage County","17043",2010,704,59,15,65,22,3,5540,935
"1394","G1700430841706","Illinois","DuPage County","17043",2010,852,50,11,19,11,12,4113,1054
"1395","G1700430841801","Illinois","DuPage County","17043",2010,127,18,21,4,10,1,5069,203
"1396","G1700430841802","Illinois","DuPage County","17043",2010,167,18,6,2,12,6,5078,238
"1397","G1700430841901","Illinois","DuPage County","17043",2010,36,13,9,3,8,3,2443,80
"1398","G1700430841902","Illinois","DuPage County","17043",2010,87,18,8,9,10,10,4147,181
"1399","G1700430842000","Illinois","DuPage County","17043",2010,64,12,0,13,1,5,4311,127
"1400","G1700430842100","Illinois","DuPage County","17043",2010,220,11,27,7,1,4,5922,301
"1401","G1700430842200","Illinois","DuPage County","17043",2010,93,13,10,5,3,3,4510,150
"1402","G1700430842300","Illinois","DuPage County","17043",2010,64,8,6,4,4,0,3487,115
"1403","G1700430842400","Illinois","DuPage County","17043",2010,210,23,24,20,10,0,5054,343
"1404","G1700430842500","Illinois","DuPage County","17043",2010,63,7,27,2,0,0,3081,121
"1405","G1700430842601","Illinois","DuPage County","17043",2010,67,15,3,5,6,0,4152,121
"1406","G1700430842602","Illinois","DuPage County","17043",2010,61,3,6,2,7,1,4315,100
"1407","G1700430842603","Illinois","DuPage County","17043",2010,278,51,3,10,16,3,4590,402
"1408","G1700430842604","Illinois","DuPage County","17043",2010,138,17,5,5,7,4,4255,204
"1409","G1700430842605","Illinois","DuPage County","17043",2010,88,22,14,2,13,2,4134,165
"1410","G1700430842702","Illinois","DuPage County","17043",2010,137,34,13,10,4,12,4598,251
"1411","G1700430842703","Illinois","DuPage County","17043",2010,119,21,7,0,13,0,4055,224
"1412","G1700430842704","Illinois","DuPage County","17043",2010,196,44,7,5,18,8,5095,326
"1413","G1700430842706","Illinois","DuPage County","17043",2010,200,30,7,3,8,3,4561,277
"1414","G1700430842708","Illinois","DuPage County","17043",2010,80,12,6,5,4,6,2566,129
"1415","G1700430842709","Illinois","DuPage County","17043",2010,416,60,7,10,8,0,3654,562
"1416","G1700430842710","Illinois","DuPage County","17043",2010,231,30,10,5,17,3,3684,330
"1417","G1700430842711","Illinois","DuPage County","17043",2010,58,23,10,0,12,6,2890,128
"1418","G1700430842800","Illinois","DuPage County","17043",2010,158,24,24,3,5,4,4503,246
"1419","G1700430842900","Illinois","DuPage County","17043",2010,161,39,16,4,7,4,5370,278
"1420","G1700430843000","Illinois","DuPage County","17043",2010,203,45,17,13,10,1,4168,323
"1421","G1700430843100","Illinois","DuPage County","17043",2010,630,78,22,20,0,1,3777,811
"1422","G1700430843200","Illinois","DuPage County","17043",2010,1162,54,8,38,7,3,5411,1360
"1423","G1700430843301","Illinois","DuPage County","17043",2010,742,38,6,17,5,5,4049,860
"1424","G1700430843302","Illinois","DuPage County","17043",2010,151,16,9,4,2,0,3014,205
"1425","G1700430843400","Illinois","DuPage County","17043",2010,188,27,16,4,7,1,3474,287
"1426","G1700430843500","Illinois","DuPage County","17043",2010,187,25,5,9,2,2,5370,266
"1427","G1700430843601","Illinois","DuPage County","17043",2010,385,25,0,6,1,6,3482,458
"1428","G1700430843602","Illinois","DuPage County","17043",2010,130,13,9,0,2,3,3225,177
"1429","G1700430843700","Illinois","DuPage County","17043",2010,222,19,8,4,1,1,4410,283
"1430","G1700430843800","Illinois","DuPage County","17043",2010,218,31,29,4,1,5,3484,321
"1431","G1700430843900","Illinois","DuPage County","17043",2010,120,24,16,3,1,1,4105,198
"1432","G1700430844001","Illinois","DuPage County","17043",2010,94,16,15,7,4,0,3602,154
"1433","G1700430844002","Illinois","DuPage County","17043",2010,75,10,15,2,10,4,4268,140
"1434","G1700430844100","Illinois","DuPage County","17043",2010,109,30,8,2,5,1,3979,167
"1435","G1700430844201","Illinois","DuPage County","17043",2010,412,55,8,5,14,8,5838,538
"1436","G1700430844202","Illinois","DuPage County","17043",2010,64,18,6,2,0,5,2649,99
"1437","G1700430844301","Illinois","DuPage County","17043",2010,243,46,17,4,12,5,6284,397
"1438","G1700430844304","Illinois","DuPage County","17043",2010,229,21,5,14,5,5,3812,303
"1439","G1700430844305","Illinois","DuPage County","17043",2010,256,24,15,9,6,6,3871,358
"1440","G1700430844306","Illinois","DuPage County","17043",2010,1089,62,18,31,28,5,5350,1307
"1441","G1700430844307","Illinois","DuPage County","17043",2010,390,21,8,1,8,3,3386,462
"1442","G1700430844401","Illinois","DuPage County","17043",2010,71,10,9,0,5,0,3442,117
"1443","G1700430844402","Illinois","DuPage County","17043",2010,194,24,20,5,11,4,4711,317
"1444","G1700430844501","Illinois","DuPage County","17043",2010,163,25,4,0,5,4,2999,215
"1445","G1700430844502","Illinois","DuPage County","17043",2010,66,6,15,6,4,0,3153,117
"1446","G1700430844601","Illinois","DuPage County","17043",2010,67,5,6,3,1,20,3764,126
"1447","G1700430844602","Illinois","DuPage County","17043",2010,139,25,17,9,18,2,4499,259
"1448","G1700430844701","Illinois","DuPage County","17043",2010,341,22,5,10,5,1,4253,416
"1449","G1700430844702","Illinois","DuPage County","17043",2010,91,33,17,2,10,3,5609,205
"1450","G1700430844801","Illinois","DuPage County","17043",2010,147,28,2,5,5,1,4203,228
"1451","G1700430844802","Illinois","DuPage County","17043",2010,107,15,12,3,1,4,3218,157
"1452","G1700430844901","Illinois","DuPage County","17043",2010,107,16,17,0,0,0,3253,157
"1453","G1700430844902","Illinois","DuPage County","17043",2010,52,10,5,3,0,0,4133,90
"1454","G1700430845000","Illinois","DuPage County","17043",2010,350,23,4,16,10,7,5254,450
"1455","G1700430845100","Illinois","DuPage County","17043",2010,184,17,26,1,6,6,6345,303
"1456","G1700430845200","Illinois","DuPage County","17043",2010,87,18,14,0,8,8,4854,162
"1457","G1700430845300","Illinois","DuPage County","17043",2010,38,22,14,0,0,0,3328,93
"1458","G1700430845401","Illinois","DuPage County","17043",2010,68,13,6,3,10,0,3179,147
"1459","G1700430845402","Illinois","DuPage County","17043",2010,103,7,15,3,1,4,2960,151
"1460","G1700430845502","Illinois","DuPage County","17043",2010,221,44,9,12,12,8,4963,363
"1461","G1700430845505","Illinois","DuPage County","17043",2010,632,22,4,5,2,3,4507,709
"1462","G1700430845506","Illinois","DuPage County","17043",2010,470,38,7,8,1,3,3854,562
"1463","G1700430845507","Illinois","DuPage County","17043",2010,101,10,4,0,4,6,3519,150
"1464","G1700430845508","Illinois","DuPage County","17043",2010,110,16,8,4,5,1,3508,165
"1465","G1700430845509","Illinois","DuPage County","17043",2010,122,12,3,2,3,0,3452,172
"1466","G1700430845510","Illinois","DuPage County","17043",2010,153,25,2,3,0,2,3254,231
"1467","G1700430845601","Illinois","DuPage County","17043",2010,425,35,4,11,0,9,4434,515
"1468","G1700430845602","Illinois","DuPage County","17043",2010,130,18,9,4,8,0,4734,197
"1469","G1700430845701","Illinois","DuPage County","17043",2010,99,18,6,2,4,2,3915,147
"1470","G1700430845702","Illinois","DuPage County","17043",2010,135,16,13,7,1,0,4791,185
"1471","G1700430845703","Illinois","DuPage County","17043",2010,376,23,1,11,3,3,4772,448
"1472","G1700430845704","Illinois","DuPage County","17043",2010,244,32,4,1,6,0,4754,330
"1473","G1700430845802","Illinois","DuPage County","17043",2010,102,17,7,5,2,3,3668,151
"1474","G1700430845803","Illinois","DuPage County","17043",2010,355,62,0,3,5,2,5427,485
"1475","G1700430845805","Illinois","DuPage County","17043",2010,213,17,5,3,3,3,3861,259
"1476","G1700430845807","Illinois","DuPage County","17043",2010,230,10,14,4,1,8,6197,307
"1477","G1700430845808","Illinois","DuPage County","17043",2010,246,18,3,1,8,6,3873,302
"1478","G1700430845809","Illinois","DuPage County","17043",2010,190,23,2,2,0,3,3942,253
"1479","G1700430845810","Illinois","DuPage County","17043",2010,314,13,13,2,7,1,4161,373
"1480","G1700430845811","Illinois","DuPage County","17043",2010,295,27,4,17,1,16,3838,388
"1481","G1700430845901","Illinois","DuPage County","17043",2010,85,13,7,0,4,2,3371,143
"1482","G1700430845902","Illinois","DuPage County","17043",2010,150,4,3,2,8,3,3411,198
"1483","G1700430846002","Illinois","DuPage County","17043",2010,216,19,5,6,2,1,4074,278
"1484","G1700430846003","Illinois","DuPage County","17043",2010,142,30,10,4,4,6,4280,222
"1485","G1700430846004","Illinois","DuPage County","17043",2010,226,22,10,6,7,0,3415,294
"1486","G1700430846102","Illinois","DuPage County","17043",2010,395,40,6,0,17,4,4397,493
"1487","G1700430846103","Illinois","DuPage County","17043",2010,135,14,6,6,9,0,5490,213
"1488","G1700430846104","Illinois","DuPage County","17043",2010,435,15,1,8,6,19,4452,525
"1489","G1700430846105","Illinois","DuPage County","17043",2010,151,19,8,8,11,5,3351,222
"1490","G1700430846106","Illinois","DuPage County","17043",2010,82,19,11,3,8,0,3636,169
"1491","G1700430846201","Illinois","DuPage County","17043",2010,200,38,1,2,11,0,5853,315
"1492","G1700430846202","Illinois","DuPage County","17043",2010,207,26,18,8,6,5,5985,336
"1493","G1700430846203","Illinois","DuPage County","17043",2010,83,7,4,4,9,5,4254,145
"1494","G1700430846205","Illinois","DuPage County","17043",2010,67,15,16,8,4,0,3653,135
"1495","G1700430846206","Illinois","DuPage County","17043",2010,117,30,8,0,1,0,4189,177
"1496","G1700430846207","Illinois","DuPage County","17043",2010,158,43,5,5,16,0,5455,263
"1497","G1700430846208","Illinois","DuPage County","17043",2010,45,4,0,1,3,0,3287,63
"1498","G1700430846209","Illinois","DuPage County","17043",2010,93,20,12,1,3,2,3689,157
"1499","G1700430846304","Illinois","DuPage County","17043",2010,103,32,7,3,18,12,6239,197
"1500","G1700430846305","Illinois","DuPage County","17043",2010,438,49,13,13,5,2,5802,577
"1501","G1700430846307","Illinois","DuPage County","17043",2010,616,72,4,8,11,2,4785,767
"1502","G1700430846308","Illinois","DuPage County","17043",2010,631,27,2,7,3,6,3345,711
"1503","G1700430846310","Illinois","DuPage County","17043",2010,1091,47,3,8,5,0,4539,1201
"1504","G1700430846311","Illinois","DuPage County","17043",2010,476,66,8,6,8,8,5368,636
"1505","G1700430846312","Illinois","DuPage County","17043",2010,98,27,6,6,5,1,4330,185
"1506","G1700430846313","Illinois","DuPage County","17043",2010,118,23,3,3,7,6,4869,189
"1507","G1700430846314","Illinois","DuPage County","17043",2010,149,31,8,5,0,1,3216,228
"1508","G1700430846315","Illinois","DuPage County","17043",2010,129,28,7,5,7,0,4315,197
"1509","G1700430846404","Illinois","DuPage County","17043",2010,460,56,14,13,8,1,5931,615
"1510","G1700430846405","Illinois","DuPage County","17043",2010,54,17,6,9,10,0,3716,110
"1511","G1700430846408","Illinois","DuPage County","17043",2010,155,17,8,14,7,13,4156,246
"1512","G1700430846409","Illinois","DuPage County","17043",2010,364,49,11,11,10,6,4517,510
"1513","G1700430846410","Illinois","DuPage County","17043",2010,470,54,10,10,19,3,4886,626
"1514","G1700430846411","Illinois","DuPage County","17043",2010,351,50,5,3,21,4,3956,492
"1515","G1700430846412","Illinois","DuPage County","17043",2010,144,54,7,15,8,4,4725,278
"1516","G1700430846413","Illinois","DuPage County","17043",2010,91,19,13,5,11,4,3660,163
"1517","G1700430846504","Illinois","DuPage County","17043",2010,482,52,15,15,16,1,6270,663
"1518","G1700430846507","Illinois","DuPage County","17043",2010,231,43,4,0,4,0,2823,324
"1519","G1700430846509","Illinois","DuPage County","17043",2010,456,54,3,8,14,6,4343,595
"1520","G1700430846510","Illinois","DuPage County","17043",2010,360,50,7,5,16,4,3179,488
"1521","G1700430846511","Illinois","DuPage County","17043",2010,1141,130,16,7,5,3,6485,1392
"1522","G1700430846513","Illinois","DuPage County","17043",2010,57,13,13,0,13,2,2843,120
"1523","G1700430846514","Illinois","DuPage County","17043",2010,180,23,9,1,0,9,4139,255
"1524","G1700430846515","Illinois","DuPage County","17043",2010,971,115,11,9,7,7,5407,1225
"1525","G1700430846517","Illinois","DuPage County","17043",2010,323,81,5,7,13,4,6065,485
"1526","G1700430846518","Illinois","DuPage County","17043",2010,161,46,8,3,5,5,3932,256
"1527","G1700430846519","Illinois","DuPage County","17043",2010,128,24,11,0,7,1,3083,226
"1528","G1700430846521","Illinois","DuPage County","17043",2010,102,14,20,1,11,0,5240,168
"1529","G1700430846522","Illinois","DuPage County","17043",2010,113,36,11,4,1,9,3343,197
"1530","G1700430846523","Illinois","DuPage County","17043",2010,65,14,10,3,1,0,2651,113
"1531","G1700430846524","Illinois","DuPage County","17043",2010,147,29,0,5,3,1,4669,218
"1532","G1700430846603","Illinois","DuPage County","17043",2010,2561,64,11,58,9,2,4261,2850
"1533","G1700430846604","Illinois","DuPage County","17043",2010,1263,48,13,82,16,5,3846,1540
"1534","G1700430846701","Illinois","DuPage County","17043",2010,1748,96,17,55,17,29,4163,2028
"1535","G1700430846702","Illinois","DuPage County","17043",2010,1382,60,6,17,11,11,4126,1560
"1536","G1700890850101","Illinois","Kane County","17089",2010,2300,117,10,63,21,10,6768,2749
"1537","G1700890850103","Illinois","Kane County","17089",2010,384,73,10,12,19,12,5542,563
"1538","G1700890850105","Illinois","Kane County","17089",2010,438,85,21,9,38,12,6904,670
"1539","G1700890850106","Illinois","Kane County","17089",2010,936,71,8,14,39,4,7835,1148
"1540","G1700890850201","Illinois","Kane County","17089",2010,2459,44,1,13,7,0,4101,2678
"1541","G1700890850202","Illinois","Kane County","17089",2010,5128,89,2,15,6,5,6977,5525
"1542","G1700890850301","Illinois","Kane County","17089",2010,4151,152,7,24,1,0,7902,4606
"1543","G1700890850302","Illinois","Kane County","17089",2010,1993,81,6,30,2,4,4969,2250
"1544","G1700890850400","Illinois","Kane County","17089",2010,128,17,1,0,7,2,2305,177
"1545","G1700890850500","Illinois","Kane County","17089",2010,306,30,10,3,7,2,3603,407
"1546","G1700890850600","Illinois","Kane County","17089",2010,484,88,14,9,10,16,7261,679
"1547","G1700890850701","Illinois","Kane County","17089",2010,1727,314,47,65,54,27,18585,2421
"1548","G1700890850702","Illinois","Kane County","17089",2010,719,91,13,7,5,5,13599,912
"1549","G1700890850703","Illinois","Kane County","17089",2010,117,10,1,0,0,4,2278,137
"1550","G1700890850800","Illinois","Kane County","17089",2010,3673,179,24,23,9,17,7184,4051
"1551","G1700890851000","Illinois","Kane County","17089",2010,1627,186,7,35,13,5,6360,1961
"1552","G1700890851101","Illinois","Kane County","17089",2010,1930,129,9,24,16,5,4465,2206
"1553","G1700890851102","Illinois","Kane County","17089",2010,1600,105,4,9,1,5,3767,1784
"1554","G1700890851301","Illinois","Kane County","17089",2010,2359,141,4,15,7,7,3960,2694
"1555","G1700890851302","Illinois","Kane County","17089",2010,2433,105,6,23,5,0,3486,2660
"1556","G1700890851400","Illinois","Kane County","17089",2010,4545,225,3,32,10,6,7134,5037
"1557","G1700890851500","Illinois","Kane County","17089",2010,820,38,0,5,0,11,1254,909
"1558","G1700890851600","Illinois","Kane County","17089",2010,3110,289,9,14,4,6,6771,3539
"1559","G1700890851801","Illinois","Kane County","17089",2010,1140,130,6,38,7,2,7526,1386
"1560","G1700890851904","Illinois","Kane County","17089",2010,2110,187,6,21,9,2,7423,2444
"1561","G1700890851905","Illinois","Kane County","17089",2010,847,179,36,7,33,19,11676,1211
"1562","G1700890851907","Illinois","Kane County","17089",2010,1093,198,29,19,35,20,7345,1472
"1563","G1700890851908","Illinois","Kane County","17089",2010,1486,119,12,17,26,5,5140,1730
"1564","G1700890851909","Illinois","Kane County","17089",2010,800,110,3,6,2,2,4153,979
"1565","G1700890851910","Illinois","Kane County","17089",2010,834,79,7,8,0,1,3922,964
"1566","G1700890852001","Illinois","Kane County","17089",2010,390,21,10,8,11,4,4278,465
"1567","G1700890852002","Illinois","Kane County","17089",2010,529,57,6,6,2,7,6956,650
"1568","G1700890852003","Illinois","Kane County","17089",2010,157,30,20,5,8,7,7926,259
"1569","G1700890852101","Illinois","Kane County","17089",2010,211,32,9,6,1,2,7021,289
"1570","G1700890852102","Illinois","Kane County","17089",2010,421,76,8,9,15,1,8917,567
"1571","G1700890852201","Illinois","Kane County","17089",2010,222,25,18,14,6,1,4722,303
"1572","G1700890852202","Illinois","Kane County","17089",2010,1657,74,16,16,10,10,9033,1918
"1573","G1700890852300","Illinois","Kane County","17089",2010,112,24,7,2,0,0,2002,172
"1574","G1700890852401","Illinois","Kane County","17089",2010,186,32,24,11,0,0,8405,303
"1575","G1700890852402","Illinois","Kane County","17089",2010,181,39,22,4,6,15,8470,290
"1576","G1700890852403","Illinois","Kane County","17089",2010,185,30,2,2,0,0,5358,238
"1577","G1700890852500","Illinois","Kane County","17089",2010,460,29,15,7,3,3,6614,568
"1578","G1700890852601","Illinois","Kane County","17089",2010,204,26,14,5,1,1,7386,285
